time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.56385165221,0.881361782766,15.4027809389,0.0552451683981,0.0128448596745,0.0,-0.613634992234,1.06985583622,4.46181009928,-0.0234815187677,-0.00749906534773,0.0,446.6253285397867,446.3750359108755,447.16784535352707,445.65952502048555
2.4000000000000017,-0.600930755293,0.946595071257,15.6722691392,0.0534624760814,0.0123684913248,0.0,-0.62228986768,1.10441253204,4.52090305751,-0.0466367830726,-0.00883518388829,0.0,443.31365377253957,443.203956563426,444.6939994869788,442.792598024182
2.4600000000000017,-0.63857218154,1.01408028573,15.9494755168,0.0505515307442,0.0112598849856,0.0,-0.632344447243,1.14470525307,4.71852857085,-0.0525652754898,-0.0574550333721,0.0,487.106961153745,483.45685193486753,486.389200956516,485.94372604796763
2.520000000000002,-0.676731578501,1.08369374415,16.2342062713,0.0481187898719,0.00772689514072,0.0,-0.639306454606,1.17545862243,4.77230045719,-0.0235350341722,-0.0619030173187,0.0,444.41428927375335,444.04707820154624,442.46183896045056,444.84462601362276
2.580000000000002,-0.715257679594,1.15522380238,16.5245823035,0.0468280738787,0.00378097352089,0.0,-0.644490017729,1.20869276246,4.90634845978,-0.0177454275777,-0.0748916504572,0.0,469.771323507558,468.759947208652,468.51675351099635,468.9667440861286
2.640000000000002,-0.754001160129,1.22861707626,16.8208221151,0.0459796975613,6.28194579798,0.0,-0.646518709517,1.23763421934,4.96806032615,-0.00775922230783,-0.113909546382,0.0,449.9239969724083,446.7469427891086,447.3173572127926,448.13004827063054
2.700000000000002,-0.792760272176,1.30375567647,17.1213284127,0.0451482069939,6.2756910498,0.0,-0.644816899544,1.26689842766,5.04847903269,-0.0302832340108,-0.0897827983071,0.0,453.9627037585145,455.88527687030336,454.7091075591106,452.9009338212425
2.760000000000002,-0.831294090129,1.38064689512,17.4271317986,0.0430352309995,6.26978799122,0.0,-0.639093011578,1.29591227031,5.14456117224,-0.0475700161075,-0.12729049797,0.0,460.6596565984523,457.67485856433365,461.22560351790054,459.85755598167503
2.820000000000002,-0.86937292365,1.45917875747,17.7375344839,0.039929617565,6.26203394165,0.0,-0.629477512189,1.32150597955,5.20196926528,-0.061832185438,-0.133431405427,0.0,449.34914869505315,448.83584932566663,448.9850579457937,447.82451105426435
2.880000000000002,-0.906705124389,1.53921637558,18.0523230512,0.035818976203,6.25502903025,0.0,-0.614204394266,1.34599393964,5.29061281752,-0.0872371490739,-0.0954372398505,0.0,457.8540607803204,460.85468201336266,459.3820228105327,457.3591322987768
2.940000000000002,-0.942979034406,1.62064072955,18.3727465194,0.0304855977874,6.25027683364,0.0,-0.594419626346,1.36757606563,5.38974994161,-0.0924156978298,-0.0582656758802,0.0,460.9080100797027,463.83149554071264,463.44728340294046,463.0337660086682
3.000000000000002,-0.978049358045,1.70318008024,18.6969387954,0.0244716072922,6.24758178429,0.0,-0.574318613733,1.38319102436,5.41657563202,-0.124347642083,-0.0265895727562,0.0,440.243504367918,442.8556728922749,442.25198481006055,439.60410728820074
3.0600000000000023,-1.01175459314,1.786607599,19.0259447396,0.0169504551896,6.24654301283,0.0,-0.549070391159,1.3968854581,5.54970777566,-0.127439903922,-0.00328597660607,0.0,473.0597998696095,474.8511439091276,474.13980623342707,473.888915558253
3.1200000000000023,-1.0440044163,1.87065559845,19.3608145731,0.0100361129162,6.24647112979,0.0,-0.525914576119,1.40399026929,5.61236428738,-0.0980527109413,0.00268138806764,0.0,453.5755804358378,454.05467539633617,452.72795467312454,455.0745854114717
3.1800000000000024,-1.0748915055,1.95498877673,19.6986921527,0.00380752227196,6.24707321076,0.0,-0.503691969784,1.40653589596,5.65007465289,-0.118952338051,0.0217206713611,0.0,445.96977940027415,447.52238758500323,447.3745611098079,445.65965825029286
3.2400000000000024,-1.10446864651,2.03934852701,20.0385588269,6.28001378744,6.24862954813,0.0,-0.482340025121,1.40478888203,5.67871555353,-0.111513272102,0.0332640823812,0.0,444.26527330511453,445.21104911957264,443.117757838531,443.7168068442198
3.3000000000000025,-1.13279535124,2.12347162466,20.3801018298,6.27335520001,6.25048828969,0.0,-0.462054794628,1.39868717452,5.70595309558,-0.109924802267,0.025965931056,0.0,444.2568805486083,443.6582816566855,443.68104926388344,443.8005455629899
3.3600000000000025,-1.15997079712,2.20711392367,20.7222226134,6.26679632607,6.25235108948,0.0,-0.443932130112,1.38880612042,5.69814512565,-0.108122229604,0.0396467800285,0.0,431.94999323999986,433.1027492440931,433.0947966915608,433.2355291469397
3.4200000000000026,-1.18599764002,2.28999075371,21.0670302464,6.26031470621,6.25571181791,0.0,-0.423937582123,1.37309033335,5.79498837778,-0.107837374761,0.0770656223702,0.0,463.26571116173756,466.2009100748538,466.04047343030265,466.0530712348768
3.4800000000000026,-1.21095983675,2.3718428679,21.4153915404,6.25342529168,6.25977466091,0.0,-0.408536344928,1.35470370984,5.81696894208,-0.134867439602,0.0323978237325,0.0,445.3065774595041,441.6398310726204,444.0623566650564,441.8266976785193
3.5400000000000027,-1.23501908136,2.45240027799,21.7668998953,6.24564937071,6.26183398784,0.0,-0.393640901355,1.32975271911,5.89958278597,-0.120735462173,0.0379161668413,0.0,461.288038902332,461.7241182046949,462.30853715477417,463.4061174937487
3.6000000000000028,-1.25823486366,2.53132077808,22.1229426144,6.23880974729,6.26403311546,0.0,-0.380437847549,1.30025023983,5.96817245784,-0.103109964949,0.033996622884,0.0,459.17087112375447,458.8603312010706,457.7229042623673,459.1123636959384
3.660000000000003,-1.28074499464,2.60844703873,22.4807028201,6.23255797224,6.26577938994,0.0,-0.370058115507,1.27008432219,5.95723606715,-0.106460506026,0.0168811192004,0.0,434.91072702279865,433.47477672538713,434.78736515407013,434.4967652916881
3.720000000000003,-1.30259993109,2.68347752145,22.8412003972,6.22625440905,6.2666132775,0.0,-0.358540584459,1.23030625227,6.05882675069,-0.102397019326,0.00714184380479,0.0,468.9022914919123,468.14482740126505,469.8559412681812,470.1619354524959
3.780000000000003,-1.32386555999,2.75629546822,23.2025543362,6.22025597482,6.26772760676,0.0,-0.350368473165,1.1964709927,5.98668609036,-0.0955248975818,0.0349757110347,0.0,413.99505762334064,416.43747206067223,414.8158232559147,415.4095798833631
3.840000000000003,-1.34464421183,2.82691739936,23.560737086,6.2142030961,6.27001694776,0.0,-0.342427834317,1.15710231169,5.95290934285,-0.114623333659,0.0438568794353,0.0,426.8141016655197,427.5723198380522,427.9054597856291,426.26669096680286
3.900000000000003,-1.36493558269,2.89479866302,23.9207975868,6.20752023739,6.27263098885,0.0,-0.334219772606,1.1049553832,6.04859679215,-0.105582773618,0.0429820877117,0.0,467.66193568043076,467.594737079172,467.00793916890507,467.70232953230146
3.960000000000003,-1.38482438348,2.95969826728,24.2829296853,6.20119649557,6.2751576418,0.0,-0.328948973037,1.05783125711,6.02259241346,-0.105024457038,0.0403094494669,0.0,431.9541199019188,431.729642593473,428.98736946075354,429.02463889616877
4.020000000000002,-1.40442695618,3.0215380999,24.6450187028,6.1946690476,6.27748651704,0.0,-0.324684689072,1.00293248213,6.04688898749,-0.117642985186,0.0356442772326,0.0,445.77818460722165,445.397467178292,447.59611322336536,446.55732332813585
4.080000000000001,-1.42379077963,3.0795499731,25.0131423819,6.18729297097,6.2795911495,0.0,-0.321019814683,0.93007180706,6.22292674684,-0.136454097195,0.0339184911731,0.0,492.5507322545821,492.4234589102722,492.6112752600393,491.2057098386226
4.14,-1.44297126297,3.13266914897,25.3953759854,6.17898948527,6.2811168951,0.0,-0.318581086535,0.839650237416,6.51651937091,-0.142573554825,-0.0027562190296,0.0,527.6998655444302,525.1617569966927,526.929747186474,526.491963388894
4.199999999999998,-1.46204181371,3.1805072601,25.7917633114,6.17022682681,6.28068584038,0.0,-0.317074250504,0.75408085655,6.6953051166,-0.154079883388,-0.0179692854801,0.0,499.62393235561547,498.5134353681371,497.46718264463556,496.6061531131126
